[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
06-09 12:03:29|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.87 1.22 1.02
06-09 12:03:30|2105M    0     0  1009M| 220B  860B|0.2 0.2 100  0   0   0|0.87 1.22 1.02
06-09 12:03:31|2105M    0     0  1009M| 136B  100B|  0 0.4 100  0   0   0|0.87 1.22 1.02
06-09 12:03:32|2105M    0     0  1009M| 252B  156B|  0   0 100  0   0   0|0.80 1.20 1.01
06-09 12:03:33|2105M    0     0  1009M| 472B  376B|0.2 0.2 100  0   0   0|0.80 1.20 1.01
06-09 12:03:34|2105M    0     0  1009M| 556B  412B|  0 0.2 100  0   0   0|0.80 1.20 1.01
06-09 12:03:35|2105M    0     0  1009M| 544B  468B|  0 0.2 100  0   0   0|0.80 1.20 1.01
06-09 12:03:36|2105M    0     0  1009M| 304B  288B|0.2   0 100  0   0   0|0.80 1.20 1.01
06-09 12:03:37|2105M    0     0  1009M| 924B 1249B|0.2 0.4  99  0   0   0|0.74 1.18 1.01
06-09 12:03:38|2105M    0     0  1009M| 376B 1608B|0.2   0 100  0   0   0|0.74 1.18 1.01
06-09 12:03:39|2105M    0     0  1009M|52.0B  116B|  0 0.2 100  0   0   0|0.74 1.18 1.01
06-09 12:03:40|2105M    0     0  1009M|   0   116B|0.2 0.2 100  0   0   0|0.74 1.18 1.01
06-09 12:03:41|2105M    0     0  1009M|52.0B    0 |  0   0 100  0   0   0|0.74 1.18 1.01
06-09 12:03:42|2105M    0     0  1009M|52.0B  100B|0.2   0 100  0   0   0|0.68 1.16 1.00
06-09 12:03:43|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.68 1.16 1.00
06-09 12:03:44|2105M    0     0  1009M|52.0B  148B|0.2   0 100  0   0   0|0.68 1.16 1.00
06-09 12:03:45|2105M    0     0  1009M|52.0B  132B|0.2 0.2 100  0   0   0|0.68 1.16 1.00
06-09 12:03:46|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.68 1.16 1.00
06-09 12:03:47|2105M    0     0  1009M|52.0B  116B|0.2 0.2 100  0   0   0|0.62 1.14 0.99
06-09 12:03:48|2105M    0     0  1009M|52.0B  116B|  0 0.4 100  0   0   0|0.62 1.14 0.99
06-09 12:03:49|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.62 1.14 0.99
06-09 12:03:50|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.62 1.14 0.99
06-09 12:03:51|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.62 1.14 0.99
06-09 12:03:52|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.57 1.12 0.99
06-09 12:03:53|2105M    0     0  1009M|52.0B  116B|0.2 0.4  99  0   0   0|0.57 1.12 0.99
06-09 12:03:54|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.57 1.12 0.99
06-09 12:03:55|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.57 1.12 0.99
06-09 12:03:56|2105M    0     0  1009M|52.0B  100B|0.2 0.2 100  0   0   0|0.57 1.12 0.99
06-09 12:03:57|2105M    0     0  1009M|52.0B  100B|0.2 0.2 100  0   0   0|0.53 1.10 0.98
06-09 12:03:58|2105M    0     0  1009M| 136B  200B|  0   0 100  0   0   0|0.53 1.10 0.98
06-09 12:03:59|2105M    0     0  1009M|1564B 2168B|  0   0 100  0   0   0|0.53 1.10 0.98
06-09 12:04:00|2105M    0     0  1009M|1404B 1560B|  0   0 100  0   0   0|0.53 1.10 0.98
06-09 12:04:01|2157M    0     0   958M|1992B 2307B| 12 1.6  87  0   0   0|0.53 1.10 0.98
06-09 12:04:02|2167M    0     0   948M|2488B 3284B| 20 1.6  78  0   0   0|0.56 1.10 0.98
06-09 12:04:03|2167M    0     0   948M| 636B  496B| 21 1.7  77  0   0   0|0.56 1.10 0.98
06-09 12:04:04|2167M    0     0   948M| 872B  844B| 21 1.8  77  0   0   0|0.56 1.10 0.98
06-09 12:04:05|2105M    0     0  1009M| 168B  283B|2.3 0.2  97  0   0   0|0.56 1.10 0.98
06-09 12:04:06|2106M    0     0  1009M| 492B  464B|  0   0 100  0   0   0|0.56 1.10 0.98
06-09 12:04:07|2105M    0     0  1009M| 136B  180B|  0   0 100  0   0   0|0.52 1.08 0.98
06-09 12:04:08|2105M    0     0  1009M|52.0B  244B|  0 0.4 100  0   0   0|0.52 1.08 0.98
06-09 12:04:09|2105M    0     0  1009M|52.0B  164B|0.2   0 100  0   0   0|0.52 1.08 0.98
06-09 12:04:10|2105M    0     0  1009M|   0     0 |0.2 0.2 100  0   0   0|0.52 1.08 0.98
06-09 12:04:11|2105M    0     0  1009M|52.0B  132B|  0 0.2 100  0   0   0|0.52 1.08 0.98
06-09 12:04:12|2105M    0     0  1009M|52.0B  116B|0.4   0 100  0   0   0|0.48 1.06 0.97
06-09 12:04:13|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.48 1.06 0.97
06-09 12:04:14|2105M    0     0  1009M|52.0B  116B|  0 0.2 100  0   0   0|0.48 1.06 0.97
06-09 12:04:15|2105M    0     0  1009M|52.0B  100B|0.2 0.2 100  0   0   0|0.48 1.06 0.97
06-09 12:04:16|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.48 1.06 0.97
06-09 12:04:17|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.44 1.05 0.97
06-09 12:04:18|2105M    0     0  1009M| 136B  152B|0.2 0.2 100  0   0   0|0.44 1.05 0.97
06-09 12:04:19|2105M    0     0  1009M| 272B 1116B|0.2   0 100  0   0   0|0.44 1.05 0.97
06-09 12:04:20|2105M    0     0  1009M| 220B  152B|  0 0.4 100  0   0   0|0.44 1.05 0.97
06-09 12:04:21|2105M    0     0  1009M| 220B  924B|  0 0.2 100  0   0   0|0.44 1.05 0.97
06-09 12:04:22|2105M    0     0  1009M| 356B  368B|  0 0.2 100  0   0   0|0.40 1.03 0.96
06-09 12:04:23|2105M    0     0  1009M| 712B  572B|0.2 0.2 100  0   0   0|0.40 1.03 0.96
06-09 12:04:24|2105M    0     0  1009M| 524B  360B|0.2   0 100  0   0   0|0.40 1.03 0.96
06-09 12:04:25|2105M    0     0  1009M| 504B  312B|  0 0.2 100  0   0   0|0.40 1.03 0.96
06-09 12:04:26|2105M    0     0  1009M| 220B  204B|  0   0 100  0   0   0|0.40 1.03 0.96
06-09 12:04:27|2105M    0     0  1009M| 272B  300B|0.2 0.4  99  0   0   0|0.45 1.03 0.96
06-09 12:04:28|2105M    0     0  1009M| 648B  536B|  0   0 100  0   0   0|0.45 1.03 0.96
06-09 12:04:29|2105M    0     0  1009M| 784B  636B|0.2 0.4  99  0   0   0|0.45 1.03 0.96
06-09 12:04:30|2105M    0     0  1009M| 692B  536B|0.2 0.2 100  0   0   0|0.45 1.03 0.96
06-09 12:04:31|2105M    0     0  1009M| 512B  452B|0.2 0.2 100  0   0   0|0.45 1.03 0.96
06-09 12:04:32|2105M    0     0  1009M| 324B 1844B|  0   0 100  0   0   0|0.41 1.01 0.96
06-09 12:04:33|2105M    0     0  1009M|84.0B 52.0B|  0   0 100  0   0   0|0.41 1.01 0.96
06-09 12:04:34|2105M    0     0  1009M| 428B  872B|0.2 0.4  99  0   0   0|0.41 1.01 0.96
06-09 12:04:35|2105M    0     0  1009M| 272B  216B|0.2   0 100  0   0   0|0.41 1.01 0.96
06-09 12:04:36|2105M    0     0  1009M| 136B  100B|  0   0 100  0   0   0|0.41 1.01 0.96
06-09 12:04:37|2106M    0     0  1009M| 136B  276B|0.2 0.2 100  0   0   0|0.38 0.99 0.95
06-09 12:04:38|2106M    0     0  1009M|   0     0 |  0 0.2 100  0   0   0|0.38 0.99 0.95
06-09 12:04:39|2106M    0     0  1009M|   0     0 |  0 0.2 100  0   0   0|0.38 0.99 0.95
06-09 12:04:40|2106M    0     0  1009M|   0     0 |0.2 0.2 100  0   0   0|0.38 0.99 0.95
06-09 12:04:41|2106M    0     0  1009M| 136B 84.0B|0.2   0 100  0   0   0|0.38 0.99 0.95
06-09 12:04:42|2106M    0     0  1009M| 272B  168B|  0   0 100  0   0   0|0.35 0.98 0.95
06-09 12:04:43|2106M    0     0  1009M|84.0B 52.0B|  0 0.2 100  0   0   0|0.35 0.98 0.95
06-09 12:04:44|2106M    0     0  1009M|   0     0 |0.2 0.2 100  0   0   0|0.35 0.98 0.95
06-09 12:04:45|2106M    0     0  1009M| 292B 1876B|  0   0 100  0   0   0|0.35 0.98 0.95
06-09 12:04:46|2105M    0     0  1010M| 976B 1332B|0.4 0.2  99  0   0   0|0.35 0.98 0.95
06-09 12:04:47|2105M    0     0  1010M| 272B  688B|  0   0 100  0   0   0|0.32 0.96 0.94
